CustomerID,TotalSpending,NumTransactions,NumProducts,TotalQuantity,AvgOrderValue,Recency,KMeansCluster,HierCluster,Country,RFM_Segment
13175,831.45,2,40,423,18.075,581,0,1,United Kingdom,Lost
13176,492.84,1,66,453,6.845,45,0,1,United Kingdom,At Risk
13177,512.2,2,23,180,17.073333333333334,64,0,1,United Kingdom,At Risk
13178,14059.19,21,194,8778,20.46461426491994,25,0,1,United Kingdom,Champion
13179,572.3100000000001,1,34,368,16.832647058823532,618,0,1,United Kingdom,Lost
13180,86.10000000000001,1,4,42,21.525000000000002,606,0,1,United Kingdom,Lost
13181,359.69,1,19,171,18.931052631578947,380,0,1,United Kingdom,Lost
13182,121.18,1,11,201,11.016363636363637,44,0,1,United Kingdom,At Risk
13183,7036.18,15,64,4027,45.10371794871795,7,0,1,United Kingdom,Champion
13184,1701.29,10,138,1692,9.39939226519337,14,0,1,United Kingdom,Champion
13185,71.4,1,1,12,71.4,267,0,1,United Kingdom,Lost
13186,1575.89,3,69,820,19.947974683544306,39,0,1,United Kingdom,Loyal
13187,367.01,4,51,375,5.73453125,336,0,1,United Kingdom,Lost
13188,114.60000000000001,1,2,25,57.300000000000004,10,0,1,United Kingdom,At Risk
13189,260.68,2,29,842,8.988965517241379,18,0,1,United Kingdom,At Risk
13190,570.66,3,16,308,33.56823529411764,543,0,1,United Kingdom,Lost
13191,164.69,1,58,115,2.79135593220339,657,0,1,United Kingdom,Lost
13192,2558.58,6,135,1629,15.793703703703704,94,0,1,United Kingdom,At Risk
13193,117.88,1,22,50,4.0648275862068965,60,0,1,United Kingdom,At Risk
13194,472.78,2,10,326,47.278,135,0,1,United Kingdom,At Risk
13195,172.38,1,43,83,3.315,413,0,1,United Kingdom,Lost
13196,3068.84,7,141,2006,16.323617021276597,10,0,1,United Kingdom,Champion
13197,373.01000000000005,1,19,204,19.632105263157897,609,0,1,United Kingdom,Lost
13198,4974.2300000000005,8,265,3449,15.841496815286625,9,0,1,United Kingdom,Champion
13199,16432.89,67,61,12019,79.38594202898551,3,0,1,United Kingdom,Champion
13200,870.09,4,42,516,18.915,18,0,1,United Kingdom,Loyal
13201,1240.6100000000001,4,65,1039,14.09784090909091,501,0,1,United Kingdom,Lost
13202,1580.3,7,55,572,22.902898550724636,393,0,1,United Kingdom,Lost
13203,2648.25,10,158,2413,15.670118343195266,9,0,1,United Kingdom,Champion
13204,966.6600000000001,1,57,428,16.958947368421054,730,0,1,United Kingdom,Lost
13205,2803.2,1,1,256,2803.2,442,0,1,United Kingdom,Lost
13206,8377.32,13,393,7155,14.41879518072289,399,0,1,United Kingdom,Lost
13207,535.86,4,10,178,41.22,14,0,1,United Kingdom,Loyal
13208,1988.5,9,198,1345,7.828740157480315,58,0,1,United Kingdom,Champion
13209,8509.51,13,284,5781,23.25002732240437,29,0,1,United Kingdom,Champion
13210,353.48,1,22,316,16.067272727272726,93,0,1,United Kingdom,At Risk
13211,2729.32,10,98,1890,13.249126213592234,9,0,1,United Kingdom,Champion
13212,788.08,3,128,310,5.549859154929578,19,0,1,United Kingdom,Loyal
13213,3851.52,11,181,2962,18.88,56,0,1,United Kingdom,Champion
13214,3264.23,7,207,2966,14.254279475982532,417,0,1,United Kingdom,Lost
13215,81.6,1,1,96,81.6,401,0,1,United Kingdom,Lost
13216,333.74,1,5,297,66.748,267,0,1,United Kingdom,Lost
13217,666.48,4,3,512,133.296,121,0,1,United Kingdom,At Risk
13218,62.63999999999999,1,5,88,12.527999999999999,126,0,1,United Kingdom,At Risk
13219,76.23,1,11,11,6.930000000000001,617,0,1,United Kingdom,Lost
13220,1336.0900000000001,5,46,396,25.20924528301887,77,0,1,United Kingdom,Loyal
13221,847.41,2,62,244,12.839545454545455,239,0,1,United Kingdom,Lost
13222,88.5,1,1,30,88.5,576,0,1,United Kingdom,Lost
13223,969.1200000000001,6,8,568,74.54769230769232,199,0,1,United Kingdom,Lost
13224,2155.95,2,101,1518,19.9625,59,0,1,United Kingdom,At Risk
13225,16260.07,16,60,7401,130.08056,2,0,1,United Kingdom,Champion
13226,312.46,2,28,179,11.159285714285714,272,0,1,United Kingdom,Lost
13227,257.7,1,9,99,28.633333333333333,201,0,1,United Kingdom,Lost
13228,358.0,1,2,200,179.0,80,0,1,United Kingdom,At Risk
13229,160.95,1,10,63,16.095,225,0,1,United Kingdom,Lost
13230,6360.78,30,653,3635,4.750395817774458,3,0,1,United Kingdom,Champion
13232,1357.6,7,147,778,6.558454106280193,12,0,1,United Kingdom,Champion
13233,1176.46,4,74,1604,15.479736842105263,73,0,1,United Kingdom,Loyal
13234,356.95,2,56,162,5.665873015873015,672,0,1,United Kingdom,Lost
13235,1031.07,1,53,441,17.77706896551724,211,0,1,United Kingdom,Lost
13236,744.85,2,34,416,20.69027777777778,23,0,1,United Kingdom,At Risk
13237,643.0,1,24,128,26.791666666666668,387,0,1,United Kingdom,Lost
13238,1006.63,6,24,442,21.417659574468086,16,0,1,United Kingdom,Champion
13239,1594.69,5,86,1151,17.14720430107527,261,0,1,United Kingdom,Lost
13240,1738.52,8,160,859,7.526060606060606,95,0,1,United Kingdom,At Risk
13241,115.58,1,40,48,2.751904761904762,411,0,1,United Kingdom,Lost
13242,699.4,7,19,350,19.982857142857142,111,0,1,United Kingdom,At Risk
13243,1278.04,5,165,579,5.809272727272727,202,0,1,United Kingdom,Lost
13244,121.74000000000001,1,27,38,4.508888888888889,92,0,1,United Kingdom,At Risk
13245,989.22,2,43,371,21.982666666666667,50,0,1,United Kingdom,At Risk
13246,3387.43,11,229,2815,8.937810026385224,17,0,1,United Kingdom,Champion
13247,501.12,4,18,328,20.0448,17,0,1,United Kingdom,Loyal
13248,465.68,2,25,305,17.91076923076923,124,0,1,United Kingdom,At Risk
13249,1608.93,9,21,1246,45.96942857142857,91,0,1,United Kingdom,At Risk
13250,256.04,2,17,108,12.802000000000001,460,0,1,United Kingdom,Lost
13251,252.68,1,25,215,10.1072,401,0,1,United Kingdom,Lost
13252,399.3,2,19,134,21.01578947368421,393,0,1,United Kingdom,Lost
13253,2951.11,4,73,3015,39.34813333333334,156,0,1,United Kingdom,At Risk
13254,51.410000000000004,1,4,43,12.852500000000001,375,0,1,United Kingdom,Lost
13255,904.46,3,26,517,28.264375,8,0,1,United Kingdom,Loyal
13257,149.75,1,7,33,21.392857142857142,435,0,1,United Kingdom,Lost
13258,1035.18,5,29,451,22.503913043478263,11,0,1,United Kingdom,Champion
13259,1433.38,9,234,517,4.424012345679013,61,0,1,United Kingdom,Loyal
13260,557.62,1,8,142,69.7025,60,0,1,United Kingdom,At Risk
13261,944.1,2,8,210,104.9,268,0,1,United Kingdom,Lost
13262,573.45,3,48,247,11.469000000000001,262,0,1,United Kingdom,Lost
13263,8704.69,39,507,5390,4.533692708333334,0,0,1,United Kingdom,Champion
13264,722.5600000000001,1,38,375,19.014736842105265,442,0,1,United Kingdom,Lost
13265,2107.66,5,66,1752,23.1610989010989,52,0,1,United Kingdom,Champion
13266,6135.04,19,154,6837,19.98384364820847,10,0,1,United Kingdom,Champion
13267,9758.26,36,152,4104,22.906713615023474,2,0,1,United Kingdom,Champion
13268,3214.69,11,257,3658,7.306113636363636,17,0,1,United Kingdom,Champion
13269,8891.7,28,238,6564,17.819038076152307,0,0,1,United Kingdom,Champion
13270,1180.0,1,1,400,590.0,365,0,1,United Kingdom,Lost
13271,217.38,1,79,253,2.264375,36,0,1,United Kingdom,At Risk
13272,276.56,2,15,96,18.437333333333335,30,0,1,United Kingdom,At Risk
13273,138.98,1,16,153,8.68625,112,0,1,United Kingdom,At Risk
13274,360.85,1,19,199,18.992105263157896,408,0,1,United Kingdom,Lost
13275,241.66,2,48,140,4.8332,383,0,1,United Kingdom,Lost
13276,1939.26,5,209,855,7.788192771084337,63,0,1,United Kingdom,Loyal
13277,523.3,7,10,382,22.752173913043475,15,0,1,United Kingdom,Champion
13278,1435.85,4,80,1358,13.294907407407406,40,0,1,United Kingdom,Loyal
13279,137.75,1,9,73,15.305555555555555,77,0,1,United Kingdom,At Risk
13280,2322.63,7,159,1495,11.060142857142857,121,0,1,United Kingdom,At Risk
13281,350.85,1,22,201,15.947727272727274,438,0,1,United Kingdom,Lost
13282,1313.19,4,42,410,25.748823529411766,17,0,1,United Kingdom,Loyal
13283,373.36,4,19,204,18.668,59,0,1,United Kingdom,Loyal
13284,201.19,1,13,91,15.476153846153846,330,0,1,United Kingdom,Lost
13285,3364.59,6,182,2457,14.565324675324677,22,0,1,United Kingdom,Champion
13286,734.91,1,46,274,14.998163265306122,599,0,1,United Kingdom,Lost
13287,781.59,3,46,429,14.746981132075472,602,0,1,United Kingdom,Lost
13288,927.61,5,7,379,92.761,442,0,1,United Kingdom,Lost
13289,307.95,1,16,119,19.246875,723,0,1,United Kingdom,Lost
13290,208.63,1,1,1,208.63,437,0,1,United Kingdom,Lost
13291,3320.84,11,155,1619,10.124512195121952,155,0,1,United Kingdom,At Risk
13292,994.51,5,55,530,16.856101694915253,38,0,1,United Kingdom,Champion
13293,1192.94,6,51,555,16.56861111111111,391,0,1,United Kingdom,Lost
13294,1689.53,3,93,996,16.564019607843136,189,0,1,United Kingdom,Lost
13295,1101.97,4,56,733,16.44731343283582,359,0,1,United Kingdom,Lost
13296,792.51,6,50,653,14.953018867924529,136,0,1,United Kingdom,At Risk
13297,4368.62,7,108,2694,35.51723577235772,7,0,1,United Kingdom,Champion
13298,360.0,1,2,96,180.0,0,0,1,United Kingdom,At Risk
13299,1218.7,3,56,416,19.656451612903226,267,0,1,United Kingdom,Lost
13300,1285.51,3,44,455,23.37290909090909,168,0,1,United Kingdom,At Risk
13301,618.09,4,75,345,7.630740740740741,103,0,1,United Kingdom,At Risk
13302,159.2,2,3,12,53.06666666666666,154,0,1,United Kingdom,At Risk
13303,61.72,1,4,26,15.43,399,0,1,United Kingdom,Lost
13304,1217.99,4,59,716,15.61525641025641,350,0,1,United Kingdom,Lost
13305,3754.71,16,153,2361,18.226747572815533,3,0,1,United Kingdom,Champion
13306,53.65,1,4,74,13.4125,429,0,1,United Kingdom,Lost
13307,273.34,3,15,140,18.222666666666665,119,0,1,United Kingdom,At Risk
13308,1670.3700000000001,4,65,1073,23.526338028169015,22,0,1,United Kingdom,Loyal
13309,1706.3700000000001,6,95,1914,13.125923076923078,6,0,1,United Kingdom,Champion
13310,1541.2,5,80,816,16.223157894736843,27,0,1,United Kingdom,Champion
13311,598.57,2,25,305,23.02192307692308,3,0,1,United Kingdom,At Risk
13312,124.75,1,5,41,24.95,450,0,1,United Kingdom,Lost
13313,3445.32,12,105,2308,18.424171122994654,21,0,1,United Kingdom,Champion
13314,775.94,3,55,560,12.515161290322581,1,0,1,United Kingdom,Loyal
13315,310.26,1,22,232,14.102727272727272,688,0,1,United Kingdom,Lost
13316,13191.57,10,115,21372,75.3804,36,0,1,United Kingdom,Champion
13317,6486.091,19,222,3149,18.854915697674418,65,0,1,United Kingdom,Loyal
13318,640.76,3,14,304,32.038,0,0,1,United Kingdom,Loyal
13319,22082.5,58,345,9270,23.123036649214658,4,0,1,United Kingdom,Champion
13320,2228.1,6,98,1519,14.854,77,0,1,United Kingdom,Loyal
13321,567.36,2,10,372,51.57818181818182,71,0,1,United Kingdom,At Risk
13322,199.48000000000002,1,25,117,7.9792000000000005,16,0,1,United Kingdom,At Risk
13323,787.85,5,6,175,37.516666666666666,2,0,1,United Kingdom,Champion
13324,10513.47,18,36,8448,79.6475,35,0,1,United Kingdom,Champion
13325,675.3,1,12,240,56.275,81,0,1,United Kingdom,At Risk
13326,281.76,1,13,140,21.673846153846153,431,0,1,United Kingdom,Lost
13327,9879.48,20,175,4479,28.88736842105263,38,0,1,United Kingdom,Champion
13328,1308.48,1,17,680,76.96941176470588,315,0,1,United Kingdom,Lost
13329,5112.97,8,68,3486,40.903760000000005,31,0,1,United Kingdom,Champion
13330,2806.18,6,80,1975,23.781186440677963,92,0,1,United Kingdom,At Risk
13331,262.4,1,12,54,21.866666666666664,401,0,1,United Kingdom,Lost
13332,350.9,1,21,179,16.70952380952381,13,0,1,United Kingdom,At Risk
13333,1015.74,3,54,685,18.468,410,0,1,United Kingdom,Lost
13334,6263.75,5,307,3227,13.049479166666666,81,0,1,United Kingdom,Loyal
13336,795.12,1,51,559,15.590588235294117,76,0,1,United Kingdom,At Risk
13337,1575.26,1,87,980,18.106436781609194,545,0,1,United Kingdom,Lost
13338,2445.62,4,113,1151,19.10640625,157,0,1,United Kingdom,At Risk
13339,860.12,1,54,326,15.928148148148148,200,0,1,United Kingdom,Lost
13340,22100.56,12,190,9636,102.79330232558141,44,0,1,United Kingdom,Champion
13341,775.85,1,42,301,18.472619047619048,260,0,1,United Kingdom,Lost
13343,353.43,1,19,135,18.60157894736842,177,0,1,United Kingdom,At Risk
13344,2543.72,3,115,971,21.37579831932773,67,0,1,United Kingdom,Loyal
13345,389.5,1,20,141,19.475,287,0,1,United Kingdom,Lost
13346,299.4,6,4,180,49.9,462,0,1,United Kingdom,Lost
13347,341.36,1,8,205,42.67,69,0,1,United Kingdom,At Risk
13348,233.76,1,14,136,16.697142857142858,63,0,1,United Kingdom,At Risk
13349,247.32,1,16,225,15.4575,10,0,1,United Kingdom,At Risk
13350,979.12,2,36,287,24.478,15,0,1,United Kingdom,At Risk
13351,373.94,1,16,117,23.37125,65,0,1,United Kingdom,At Risk
13352,397.97999999999996,1,24,321,16.5825,59,0,1,United Kingdom,At Risk
13354,743.53,1,51,604,14.579019607843136,70,0,1,United Kingdom,At Risk
13355,674.7,1,32,314,21.084375,121,0,1,United Kingdom,At Risk
13356,768.24,1,42,325,18.291428571428572,79,0,1,United Kingdom,At Risk
13357,3838.36,5,284,2142,9.619949874686718,256,0,1,United Kingdom,Lost
13358,439.03,1,29,285,15.138965517241378,268,0,1,United Kingdom,Lost
13359,1043.31,2,52,381,18.630535714285713,63,0,1,United Kingdom,At Risk
13360,1553.65,4,58,942,23.540151515151518,431,0,1,United Kingdom,Lost
13361,1450.5,2,29,324,42.661764705882355,471,0,1,United Kingdom,Lost
13362,5394.07,7,186,2481,18.100906040268455,8,0,1,United Kingdom,Champion
13363,1723.86,3,78,1146,16.900588235294116,17,0,1,United Kingdom,Loyal
13364,134.95999999999998,1,10,71,13.495999999999999,70,0,1,United Kingdom,At Risk
13365,2225.37,2,122,1247,17.385703125,33,0,1,United Kingdom,At Risk
13366,56.160000000000004,1,1,144,56.160000000000004,49,0,1,United Kingdom,At Risk
13367,510.20000000000005,1,20,253,25.51,431,0,1,United Kingdom,Lost
13368,1121.5,4,45,606,21.567307692307693,256,0,1,United Kingdom,Lost
13369,616.5600000000001,1,14,298,22.020000000000003,365,0,1,United Kingdom,Lost
13370,1509.74,1,39,686,19.355641025641027,371,0,1,United Kingdom,Lost
13371,2297.66,2,75,1019,24.9745652173913,504,0,1,United Kingdom,Lost
13372,378.64,1,23,159,16.46260869565217,89,0,1,United Kingdom,At Risk
13373,7587.1900000000005,6,292,4263,21.193268156424583,60,0,1,United Kingdom,Loyal
13374,422.8,2,17,135,24.870588235294118,414,0,1,United Kingdom,Lost
13375,1792.23,2,62,1124,25.242676056338027,88,0,1,United Kingdom,At Risk
13376,1019.76,3,45,493,19.240754716981133,98,0,1,United Kingdom,At Risk
13377,1552.88,2,71,748,19.90871794871795,396,0,1,United Kingdom,Lost
13379,572.56,3,85,601,5.902680412371134,25,0,1,United Kingdom,Loyal
13380,62.4,1,3,48,20.8,432,0,1,United Kingdom,Lost
13381,8224.37,12,154,5125,23.102162921348317,31,0,1,United Kingdom,Champion
13382,1387.58,5,74,863,16.134651162790696,280,0,1,United Kingdom,Lost
13383,305.28000000000003,1,1,288,305.28000000000003,543,0,1,United Kingdom,Lost
13384,6680.83,11,192,4142,25.30617424242424,30,0,1,United Kingdom,Champion
13385,534.57,1,35,281,15.273428571428573,329,0,1,United Kingdom,Lost
13386,835.46,2,24,514,26.950322580645164,413,0,1,United Kingdom,Lost
13387,189.44,1,71,125,2.595068493150685,416,0,1,United Kingdom,Lost
13388,1185.65,3,68,701,17.183333333333334,130,0,1,United Kingdom,At Risk
13389,797.96,3,50,429,15.646274509803922,10,0,1,United Kingdom,Loyal
13390,544.08,1,13,224,41.8523076923077,74,0,1,United Kingdom,At Risk
13391,59.8,1,1,4,59.8,203,0,1,United Kingdom,Lost
13392,91.14,1,8,82,11.3925,676,0,1,United Kingdom,Lost
13393,1131.45,4,53,662,16.397826086956524,583,0,1,United Kingdom,Lost
13394,6621.7,19,254,5354,16.18997555012225,1,0,1,United Kingdom,Champion
13395,1180.23,3,77,1660,14.57074074074074,184,0,1,United Kingdom,Lost
13396,1360.99,2,42,600,31.65093023255814,28,0,1,United Kingdom,At Risk
13397,3191.87,10,68,1336,35.863707865168536,72,0,1,United Kingdom,Loyal
13398,670.34,2,37,341,17.18820512820513,191,0,1,United Kingdom,Lost
13399,275.4,3,10,120,18.36,463,0,1,United Kingdom,Lost
13400,310.83,1,23,284,13.514347826086956,582,0,1,United Kingdom,Lost
13402,1535.13,4,55,1107,15.990937500000001,126,0,1,United Kingdom,At Risk
13403,229.5,3,9,114,25.5,17,0,1,United Kingdom,Loyal
13404,252.49,2,11,111,22.953636363636363,0,0,1,United Kingdom,At Risk
13405,1213.811,6,33,855,28.228162790697674,73,0,1,United Kingdom,Loyal
13406,568.92,2,7,292,63.21333333333333,426,0,1,United Kingdom,Lost
13407,2244.7,3,85,1690,26.408235294117645,578,0,1,United Kingdom,Lost
13408,51733.462,106,321,29499,61.58745476190476,1,1,1,United Kingdom,Champion
13410,2201.96,9,25,1244,44.0392,23,0,1,United Kingdom,Champion
13411,213.55,1,17,72,11.863888888888889,106,0,1,United Kingdom,At Risk
13412,487.34999999999997,1,33,176,14.333823529411763,619,0,1,United Kingdom,Lost
13413,429.44,6,38,455,9.986976744186046,639,0,1,United Kingdom,Lost
13414,2494.14,6,48,2702,45.348,133,0,1,United Kingdom,At Risk
13415,800.67,4,85,502,7.6987499999999995,472,0,1,United Kingdom,Lost
13416,940.8000000000001,3,16,208,36.184615384615384,43,0,1,United Kingdom,Loyal
13417,1669.49,6,57,532,21.681688311688312,4,0,1,United Kingdom,Champion
13418,12233.6,31,328,7606,21.729307282415633,11,0,1,United Kingdom,Champion
13419,221.06,1,16,275,13.81625,63,0,1,United Kingdom,At Risk
13420,159.85,2,8,101,19.98125,149,0,1,United Kingdom,At Risk
13421,4103.12,8,174,2420,15.084999999999999,39,0,1,United Kingdom,Champion
13422,2626.3,1,127,1326,20.67952755905512,63,0,1,United Kingdom,At Risk
13423,217.03,1,12,141,18.085833333333333,428,0,1,United Kingdom,Lost
13424,572.77,1,40,529,14.31925,449,0,1,United Kingdom,Lost
13425,3403.63,5,124,2382,19.121516853932587,107,0,1,United Kingdom,At Risk
13426,8167.38,22,162,4868,23.811603498542276,0,0,1,United Kingdom,Champion
13427,1006.53,6,35,880,19.356346153846154,18,0,1,United Kingdom,Champion
13428,499.98,3,122,366,3.4720833333333334,9,0,1,United Kingdom,Loyal
13429,1006.8,4,55,1390,15.02686567164179,10,0,1,United Kingdom,Loyal
13430,679.45,2,48,751,13.866326530612247,18,0,1,United Kingdom,At Risk
13431,3316.24,8,113,1570,25.707286821705424,66,0,1,United Kingdom,Loyal
13432,439.1,2,98,217,3.955855855855856,570,0,1,United Kingdom,Lost
13433,658.3199999999999,4,22,190,27.429999999999996,500,0,1,United Kingdom,Lost
13434,1666.8600000000001,5,17,864,47.624571428571436,73,0,1,United Kingdom,Loyal
13435,4475.2300000000005,9,96,2791,29.44230263157895,4,0,1,United Kingdom,Champion
13436,196.89,1,12,76,16.4075,1,0,1,United Kingdom,At Risk
13437,3408.06,7,143,1283,20.40754491017964,13,0,1,United Kingdom,Champion
13438,46.5,1,1,10,46.5,546,0,1,United Kingdom,Lost
13439,986.61,3,132,952,5.907844311377246,254,0,1,United Kingdom,Lost
13440,1295.25,7,49,573,21.953389830508474,422,0,1,United Kingdom,Lost
13441,720.9,2,33,520,18.971052631578946,91,0,1,United Kingdom,At Risk
13442,419.87,3,33,115,11.04921052631579,666,0,1,United Kingdom,Lost
13443,1280.16,6,176,809,6.275294117647059,448,0,1,United Kingdom,Lost
13444,631.6800000000001,2,51,337,10.891034482758622,373,0,1,United Kingdom,Lost
13445,241.89999999999998,1,7,198,34.55714285714286,625,0,1,United Kingdom,Lost
13446,3881.89,11,113,2403,20.218177083333334,429,0,1,United Kingdom,Lost
13447,1129.14,3,55,584,19.137966101694918,22,0,1,United Kingdom,Loyal
13448,9240.87,13,321,4404,16.560698924731184,16,0,1,United Kingdom,Champion
13449,291.88,1,19,222,15.362105263157895,23,0,1,United Kingdom,At Risk
13450,4120.04,13,57,4318,28.027482993197278,26,0,1,United Kingdom,Champion
13451,7190.92,11,561,5268,6.9010748560460655,25,0,1,United Kingdom,Champion
13452,729.8,3,2,6,243.26666666666665,258,0,1,United Kingdom,Lost
13453,781.6899999999999,3,33,341,19.54225,165,0,1,United Kingdom,At Risk
13454,219.87,1,23,198,9.559565217391304,640,0,1,United Kingdom,Lost
13455,2905.93,6,79,985,20.18006944444444,24,0,1,United Kingdom,Champion
13456,1766.72,6,43,765,28.043174603174602,17,0,1,United Kingdom,Champion
13457,148.22,2,9,96,16.468888888888888,688,0,1,United Kingdom,Lost
13458,11959.27,16,290,6760,24.658288659793815,6,0,1,United Kingdom,Champion
13459,1160.4099999999999,2,57,986,15.896027397260273,624,0,1,United Kingdom,Lost
13460,183.44,2,16,286,10.790588235294118,28,0,1,United Kingdom,At Risk
13461,4160.0,6,30,3132,67.09677419354838,38,0,1,United Kingdom,Champion
13462,1153.85,5,64,697,16.251408450704226,252,0,1,United Kingdom,Lost
13464,3097.64,6,128,1440,20.514172185430464,57,0,1,United Kingdom,Champion
13465,931.12,2,34,584,27.385882352941177,445,0,1,United Kingdom,Lost
13466,1013.35,5,49,660,18.424545454545456,183,0,1,United Kingdom,Lost
13467,1083.71,2,89,584,10.946565656565657,10,0,1,United Kingdom,At Risk
13468,13390.51,72,290,5824,18.39355769230769,1,0,1,United Kingdom,Champion
13469,82.4,1,6,52,13.733333333333334,652,0,1,United Kingdom,Lost
13470,165.0,2,7,100,16.5,98,0,1,United Kingdom,At Risk
13471,2531.58,4,214,1590,9.736846153846153,0,0,1,United Kingdom,Loyal
13472,592.24,2,24,310,21.15142857142857,463,0,1,United Kingdom,Lost
13473,2657.7599999999998,8,65,1000,37.967999999999996,60,0,1,United Kingdom,Loyal
13474,663.79,3,116,334,5.106076923076923,235,0,1,United Kingdom,Lost
